"AET.LgReturn","BSX.LgReturn","CELG.LgReturn","CVS.LgReturn","JNJ.LgReturn","MYL.LgReturn","MTD.LgReturn","HSIC.LgReturn","XRAY.LgReturn","GILD.LgReturn","AET_vol","BSX_vol","CELG_vol","CVS_vol","JNJ_vol","MYL_vol","MTD_vol","HSIC_vol","XRAY_vol","GILD_vol","Date"
-0.00116158176121079,-0.0243430078619301,-0.0110729943023673,-0.0148028271783482,-0.00730844666061352,-0.00824786523711905,-0.0224033774306065,-0.0225512196942262,-0.0266727155786969,-0.0207978040218698,0.044463,0.149018,0.106754,0.039152,0.098037,0.052055,0.003062,0.01359,0.016246,0.179436,20
0.0114187157837008,-0.0118411874635834,0.0223604498307022,0.0126643586465124,-0.00106430271064277,0.023145991438819,0.00881516390861372,0.0118609981468566,0.00706007303023956,0.0176168617290461,0.028337,0.128021,0.075423,0.044378,0.106163,0.051635,0.001831,0.007304,0.011136,0.168956,21
0.00905071585433925,0.0151136378100481,-0.0171325087831274,0.00209486823083482,-0.0047162799547996,-0.0169822106777149,0.0101660986309784,0.00892011591106699,0.0153188751832909,-0.0172799976754047,0.028064,0.149331,0.097251,0.050702,0.101686,0.056831,0.003576,0.0091,0.012321,0.244977,22
-0.0137062736962003,-0.005203827875027,-0.0248324241883392,0.00442858167905236,-0.00279505743922132,-0.00709838951770515,-0.0186453195065406,0.00425447693521002,-0.00168717771009914,-0.00764338418817899,0.022095,0.295306,0.078652,0.046127,0.102045,0.040249,0.004237,0.00809,0.012241,0.145387,23
0.028025286122173,0.0372052938815969,0.0383795613270363,0.0154546640329658,0.0208669278850062,0.0158304467239426,0.00639633767310239,0.0143684362088569,0.00625264378645129,0.0179262280135126,0.027273,0.170773,0.078023,0.063535,0.155222,0.043006,0.00487,0.009428,0.013265,0.157328,24
0.0418436139594497,0.0233713582522315,-0.0280153070097349,0.0282638152620731,-0.0167074423270691,0.00711043866558214,0.0339316653729324,0.00497663344434138,0.0258858280015561,-0.01262926168936,0.039021,0.165225,0.094415,0.096648,0.143238,0.049496,0.003467,0.012654,0.026733,0.191113,25
-0.0362457094432447,-0.0270368518104156,-0.0382341042905122,-0.0393224211183849,-0.00649355885874221,-0.0203073068326278,-0.0399740879437347,-0.0150840112114881,-0.00510162057039309,-0.0355826754637098,0.043212,0.197712,0.072644,0.118208,0.099335,0.057769,0.002565,0.01333,0.014245,0.143227,26
-0.0144410490308185,0.0041285815057633,-0.0128783048160096,-0.020726736454875,0.00314064435772525,0.0131696842006671,0.00683707266943018,-0.0404897929270056,-0.00887346397447118,0.010085631129182,0.031968,0.098016,0.080244,0.074715,0.098331,0.111288,0.001991,0.026372,0.016429,0.134623,27
0.005200134020526,0.00120554565534891,0.00620625631232116,-0.0219718149031869,-0.0122676451883007,0.0592888392027296,0.0087816615840984,-0.0222195914633877,0.00652622482607196,-0.00989310950564761,0.022858,0.097353,0.075195,0.088356,0.124658,0.332886,0.001961,0.015646,0.016328,0.130134,28
-0.0158347298830497,0.00359940400604029,-0.0143533631678071,-0.012491665148582,0,-0.0117832790130583,-0.0189361289616699,-0.000440426537389856,0.0273940359287029,-0.00875915733506781,0.02272,0.061728,0.060094,0.047017,0.09035,0.155311,0.001311,0.009862,0.024509,0.113117,29
-0.0209659778306005,-0.0223933334260024,-0.00277925337695251,0,0.000488572966552283,-0.0206048493006793,-0.00780160294823507,-0.011557948833729,-0.0300706393027301,-0.00472867206415638,0.021598,0.092937,0.053796,0.059433,0.104528,0.101114,0.001658,0.010658,0.019654,0.12278,30
-0.0274938113765639,-0.00972269597852262,0.00502011961284781,-0.00297298895540548,0.00243605479788112,-0.0548600083675584,-0.023386782891786,-0.00949551043690683,0.00303602335111826,0.0191748188924692,0.033429,0.097548,0.05493,0.056266,0.08904,0.100846,0.001958,0.01106,0.019172,0.227728,31
0.00801534833242913,0.0189934918388841,0.0189461511434385,0.00627607392787135,-0.0136187549394209,0.0383945379388432,0.014446957079856,-0.000305900340539759,0.00770407844429833,0.00683131626512075,0.024093,0.072269,0.044983,0.040932,0.107446,0.083248,0.001513,0.014412,0.01296,0.114275,32
0.0129654253208608,0.00116482249629311,0.00437591987415027,-0.0122687658021752,-0.00558393655822416,-0.034555850528033,-0.0237796310826066,-0.0174150208891958,-0.0151937681550018,0.00865406225802944,0.023586,0.068234,0.048559,0.043497,0.093433,0.050468,0.001643,0.01504,0.01046,0.128978,33
-0.0274954299802736,-0.00581059159546574,-0.00440823894482741,0.00593354170508987,-0.00564834193953096,-0.00987562781301847,0.00495565606975128,0.00352775048292558,0.00088204998999188,-0.00845313590160738,0.030232,0.06139,0.044993,0.042004,0.06947,0.052448,0.001621,0.009262,0.006626,0.097494,34
-0.00513758542056137,-0.00756911888609291,0.0231520874177683,0.00638785389108425,0.00546161458309478,-0.00021406701719693,0.0207108767867371,-0.00421102702144008,-0.00371522765877129,0.00845313590160735,0.018775,0.072207,0.057936,0.044869,0.066292,0.065589,0.001676,0.009576,0.009837,0.083945,35
0.00346324118072505,-0.0110242489009398,-0.0137103293984869,-0.00610858664120573,-0.0155548315164821,-0.0195021784311475,-0.00486510331300733,-0.0139912815031255,-0.0276774016567528,-0.0220634275978844,0.02035,0.080016,0.053694,0.063806,0.090761,0.047869,0.001305,0.013408,0.011207,0.083384,36
-0.0210611788805251,0.00919546709310039,0.00681604388204234,-0.0106253654329805,-0.0135335434317805,-0.00932205923019495,-0.00258172806616878,-0.00467585706264143,-0.0266949950295313,-0.00177624376682712,0.021798,0.106195,0.049428,0.046133,0.080652,0.035444,0.00101,0.011142,0.032237,0.091715,37
-0.00410226202759948,0.00810195427517429,-0.00261544197808097,0.00937632197338171,0.00978371872737322,-0.0014860208815271,0.00689018438934964,0.0146947957903148,0.00886124953679429,0.0280920830296206,0.029017,0.116107,0.038341,0.061301,0.090494,0.030788,0.000885,0.009854,0.036493,0.133497,38
0.00815956875895732,0.011127494026183,0.0200301340654694,0.00164528571818765,0.000665114763130287,0.0419307650075016,0.00680412768926963,0.013984575306644,-0.0103883693705186,0.00708092256655975,0.026619,0.109012,0.056143,0.048408,0.101111,0.052308,0.001897,0.011224,0.192845,0.127325,39
-0.00908766696695539,-0.0116823177823458,-0.0306555743333721,-0.001425216519489,-0.0123875362329079,0.00864678971502048,-0.0397587793744271,-0.0249923627813123,0.0110261630708576,-0.020159474984682,0.021773,0.087492,0.052436,0.034834,0.082985,0.061818,0.002364,0.012424,0.044561,0.117461,40
-0.000908256172603984,-0.0109987212674264,-0.00805300097326654,-0.00447104699932108,-0.00121520928216464,-0.0036928031538094,-0.00303490369515405,0.00301451307894229,-0.00750317811445089,0.00896861387754827,0.019783,0.10884,0.046937,0.033721,0.09767,0.042879,0.001777,0.009142,0.058054,0.105572,41
-0.00292290125395893,-0.00865306812481571,0.0130556369893009,-0.00991003160360286,0.00159271124133467,0.00196613935538574,-0.00797278393548704,0.00208493299650817,-0.0082823068820774,0.0146927937836362,0.023264,0.069014,0.040975,0.03651,0.069054,0.041076,0.001347,0.008788,0.032466,0.123746,42
0.00994484268785903,-0.00114750439592459,0.00253307813998138,0.000805497425751206,9.39110831739728e-05,0.0268798076498846,-0.00858739993945002,0.00118995670613114,0.000996860017782235,0.0124211498126795,0.034612,0.049215,0.051273,0.037095,0.067157,0.059027,0.001553,0.006926,0.025417,0.212019,43
-0.0209098672554222,-0.00231074619541725,-0.0248628712082476,0.00121855214722113,-0.00695685805661325,-0.0274652005552746,-0.00821942877866672,0.00322604975410547,-0.0210394574290966,-0.0287415230495822,0.019963,0.053219,0.040735,0.045311,0.069735,0.05424,0.001241,0.007302,0.027158,0.131006,44
0.0190711667007749,-0.00694045585302996,0.00815218016191188,-0.0105563403626445,0.00282030837333,0.0264624258436171,-0.00997397053719154,-0.00412758038749236,-0.0112773771090719,0.0111043479270404,0.025103,0.071468,0.053562,0.04355,0.076329,0.046834,0.002079,0.010498,0.031902,0.110568,45
-0.0125301066994813,-0.000574217644259107,0.0179495963666533,-0.0110034022807344,0,-0.0343090357096292,0.0177277467051723,0.00399581876512833,-0.00516546741494178,0.0125588568693318,0.035841,0.084074,0.068186,0.051532,0.075642,0.058092,0.001928,0.004694,0.025313,0.104281,46
-0.00960678944663308,-0.0011448770897035,0.0136975243329525,0.0147884792410352,-0.00140102766205282,-0.00148132496706993,0.00789485184154289,-0.00405201364801672,-0.00546012289854309,-0.00384307013238643,0.022862,0.087407,0.058554,0.048766,0.103998,0.073275,0.0013,0.007004,0.024193,0.108845,47
-0.0163486894636556,-0.0280917364454101,-0.00580963674319538,-0.00359354547425922,-0.00195157351077224,-0.0334758880441252,-0.0103001146769463,-0.00425056430893825,-0.0109273871327958,0.00356307018372244,0.021113,0.083805,0.072853,0.035851,0.077638,0.051696,0.000762,0.007422,0.021019,0.10581,48
-0.0126042832570028,-0.0133186767134882,0.0159733544735843,-0.00685371447107823,0.00241204308044037,0.0110108725303919,0.00537969563542389,0.00828305504037792,0.0175938684010481,-0.00509808266482214,0.021892,0.076841,0.052231,0.030544,0.072428,0.043898,0.001411,0.008472,0.031523,0.110049,49
0.00397893441553081,0.00612303610757139,0.0144893456325317,-0.00943353389585734,-0.00130001872473812,0.0270693655222259,-0.00243736815392193,-0.00167222921781556,0.00131273400353537,0.00535233213523951,0.022139,0.056052,0.071313,0.031297,0.084766,0.068659,0.000942,0.00715,0.022248,0.102651,50
-0.00601666119570677,-0.000559127806521958,-0.00184730145688711,0.00197860172416774,0.00297479990306164,-0.0165149992523869,-0.0128215805890346,-0.00359048914485318,-0.00261395341430153,-0.0147291216114195,0.019649,0.044944,0.052964,0.038467,0.070651,0.05005,0.000816,0.00873,0.020824,0.088602,51
0.0215658304517437,-0.0016745747703323,0.00361326976070524,-0.000296740687225089,0.00681579598930382,0.041201861746911,0.0137104979580612,0.00865443233703712,0.00720838650767909,0.00289986819319072,0.032224,0.097028,0.090247,0.045168,0.085711,0.076551,0.001606,0.00921,0.028966,0.105493,52
-0.0194581254178059,-0.00664459790630498,-0.0191163806521622,-0.00315519876911526,-0.00475549411053828,-0.00959079526387685,-0.0107467097132703,-0.00748528917840413,0.00296005800016067,-0.00277331153757206,0.02766,0.106425,0.095822,0.072162,0.147583,0.065558,0.003312,0.018236,0.033798,0.168243,53
0.00590655008929221,-0.00442723443509069,-0.0290922417240261,-0.00571705839358285,0.00121109519841432,-0.00728556042991744,-0.0011655257202874,-0.00173641932082857,0.00747203138129815,-0.0292351036863773,0.018341,0.061893,0.056724,0.035728,0.076747,0.039922,0.001091,0.006574,0.029976,0.098169,54
-0.0117106601209756,-0.0182075098826938,-0.0235398372392911,-0.0075821740821867,-0.000931687404238389,-0.0201099235937857,-0.014411898549352,-0.0125502554351478,-0.0217418243341367,-0.0170024756549547,0.018343,0.096417,0.068919,0.040529,0.078217,0.0571,0.000956,0.007936,0.024902,0.098308,55
0.00722216154415372,0.010408201327432,0.0274422419219077,0.00918933415116617,-0.0112147150113263,0.0176802813720304,0.000444749542393542,0.000474384680775742,0.00214470099650708,0.0097216518545705,0.022299,0.068956,0.050166,0.042282,0.081913,0.022176,0.001117,0.006828,0.016912,0.138919,56
-0.00929491871548322,0.00500696456315032,-0.0133168626285373,-0.00732239559743531,-0.000831265927104644,-0.0193668242868395,-0.00787377971953063,0.0019626043701175,-0.0143595508524711,-0.0189028896059979,0.021728,0.043585,0.03773,0.030358,0.062845,0.025736,0.000775,0.006788,0.03081,0.143965,57
0.00276162482082702,-0.0022198121706839,0.0128181105476145,-0.00511908983837813,0.00166175254436316,0.0171094103729563,-0.00875063862932019,-0.00260943104445731,-0.00648002583657709,-0.00422695044483708,0.010993,0.052426,0.030521,0.035807,0.047381,0.035904,0.001363,0.010706,0.018398,0.096068,58
-0.00699769006782683,-0.0278781650782383,-0.0116502673542172,-0.0071495628339132,-0.00772627088776677,-0.0421434657893419,-0.019022178336952,-0.0175581598534511,-0.0235074322480251,-0.000108411519756843,0.017147,0.104134,0.055121,0.038011,0.065267,0.030296,0.001687,0.006534,0.015075,0.086645,59
-0.00755981083579042,-0.011758553438078,0.0164629190835755,-0.0102397049535861,0.00430338987615664,0.0109313700047096,0.016470111578614,-0.00225857926638284,0.00209252390236962,0.00542183061614828,0.023919,0.125003,0.041641,0.044877,0.052482,0.022409,0.001118,0.008946,0.011006,0.081252,60
0.0122082637447922,0.00212432374429327,-0.00983938675847811,0.00259950077639858,0.00608132350621634,-0.00302504562007984,-0.00357411060247955,-0.000753362527986542,0.00856292485937632,0.00043536134064831,0.03217,0.088287,0.040464,0.03956,0.081677,0.033127,0.001238,0.011634,0.016578,0.136563,61
-0.0140815857886969,-0.0116837229256,-0.0159382397275952,-0.0140265436648059,-0.0109582752184508,-0.0273170845587054,-0.0218722360862416,-0.00550964437140555,-0.00130190414968385,-0.0299818317689363,0.021497,0.08323,0.043882,0.062692,0.090432,0.035568,0.001782,0.008286,0.016476,0.11423,62
-0.00921015230126143,-0.0270707837241562,0.00847463655301758,-0.00566305678487507,0.00211585566477532,0.00548992076713308,5.70136923760892e-05,0.00260920328680431,0.00211497677377786,0.00116655193602527,0.023071,0.122214,0.044398,0.039918,0.106689,0.036938,0.001264,0.006644,0.011843,0.088048,63
0.0203988806535688,0.0067584870398137,-0.0213785257877359,0.00820427365368822,-0.00663041382925993,0.00716075550113116,0.0048105695011542,0.0129585912921658,0.0075534514102298,-0.0213628784895775,0.03488,0.102902,0.047383,0.043676,0.07939,0.057623,0.001131,0.007968,0.016253,0.118086,64
-0.00824007338292628,-0.0154562071119461,-0.0538156876826136,-0.00242095699923302,-0.00641789131665784,-0.0513586668180339,-0.0190012397132005,-0.0133898994494104,-0.00773343227067231,-0.0202153154695289,0.035526,0.119353,0.083448,0.037512,0.067779,0.05658,0.002453,0.00877,0.013131,0.111188,65
0.00974562847822592,0.00980141945642092,0.0101249855732136,0.0215609782013865,-0.00247397389858181,-0.00249945972136497,0.0179254967682646,0.0133739288956289,0.0095884021097954,0.0170146132678818,0.03313,0.09557,0.0622,0.049572,0.078229,0.03773,0.00197,0.008528,0.011773,0.133331,66
0.0163079361678301,0.00722407682455292,0.0264676169875151,0.00265732159054601,0.00247178226974019,0.0398342728412071,0.00316392863833949,0.00581670667044505,0.0136373306957784,0.00124808131770826,0.023803,0.049663,0.040513,0.029248,0.063016,0.044054,0.001181,0.007128,0.013213,0.097229,67
0.00598612997229209,0.00520292536872168,0.025770446842819,0.00889159209403789,0.00165047715372855,0.0379028785821267,0.00273385326301167,0.0140662702821121,0.00486212706643355,0.00603416293979855,0.025397,0.070064,0.048478,0.034347,0.068239,0.057679,0.001343,0.009,0.013615,0.087963,68
-0.00928445332776552,-0.00467169314077389,-0.0185057293444763,-9.88095807411306e-05,-0.00548947403659611,-0.013934451309809,-0.00973428171603232,-0.0085883751918236,-0.00419569305936489,-0.0128339374124185,0.018622,0.042809,0.039966,0.027943,0.083465,0.048892,0.001086,0.006776,0.010846,0.092248,69
-0.00498802106606206,-0.00872471533870248,-0.0108391642409063,0.00463672721005124,0.00118248977463024,-0.0108592997295093,-0.00860817493918101,0.000413185007952202,0.00200466159694843,0.00666560440221377,0.017007,0.061053,0.043545,0.03396,0.057583,0.040648,0.001265,0.006396,0.008403,0.09299,70
0.00472940397341834,0.00153340182188588,0.00772781656634345,0.00306124765337044,0.00145564074930734,-0.00547826895836646,0.000529189926861437,-0.000707856578407279,-0.00584746470990866,-0.0120903109602484,0.017925,0.048262,0.031733,0.033587,0.044258,0.025931,0.000829,0.005948,0.010518,0.087434,71
0.00236494563895623,0.00461420991008206,-0.00466897868131786,-0.0126976560262452,-0.000998865009270229,0.00574166389418411,-0.00442286970747711,-0.00123615615446899,-0.00149887612373599,0.00243875743267716,0.017661,0.064515,0.051953,0.032739,0.100579,0.075383,0.001526,0.005528,0.007148,0.089106,72
-0.00726816140082538,-0.000513742652642521,-0.00641886948699992,-0.00293115016306667,-0.00841900595815208,-0.0137494922670405,-0.00424452096103769,-0.0167913493173564,-0.0158944241480595,-0.0104373347172839,0.01483,0.08677,0.03474,0.031778,0.077272,0.025758,0.001028,0.006676,0.010661,0.080595,73
-0.000807754145851115,-0.00765505141602143,0.0154623329493998,-0.00912718267651062,-0.0091829468088838,0,-0.00306944174621537,0.00823622794577368,0.000491473513046329,0.00321285410481006,0.012481,0.100218,0.041484,0.029156,0.105264,0.031112,0.000832,0.00604,0.009943,0.098117,74
-0.013875496057588,0.00456969569006527,-0.00215732388470401,0.00661159420374429,-0.00343961174428612,0.00333264211803143,0.00479793201289913,-5.82603371536394e-05,-0.00277849329323842,-0.00762064255342919,0.018601,0.089671,0.027299,0.030071,0.082134,0.026193,0.002243,0.00452,0.0072,0.088641,75
-0.00115016162093508,0.00305810635882087,-0.0315139140463345,0.0126639986401993,-0.00229197916177274,-0.0156962743395289,-0.00764273135970837,0.00872502089656817,0.0131278385745286,-0.0182508140621394,0.013206,0.063366,0.04008,0.040184,0.078845,0.035058,0.001268,0.00758,0.01041,0.090382,76
-0.012091604325208,-0.00558235400445167,-0.00163000131810919,-0.00108497320728675,0.000970231608635448,0.00948067685018473,0.00264886901339373,-0.00398855598260094,-0.000329435016495643,-0.00363656603663651,0.020303,0.08134,0.048555,0.026524,0.075087,0.027491,0.001131,0.004464,0.012301,0.103019,77
-0.000875326095276622,-0.00101373554078649,-0.00126696849527078,-0.00936195075301499,-0.00176354864505871,0.0398441305164097,0.00777156806851871,-0.000871678117753432,-0.00525021706005292,-0.00440901127319007,0.018911,0.097312,0.030546,0.023228,0.061399,0.08934,0.001818,0.00639,0.010617,0.082923,78
-0.0153192569162386,0.00758915841849223,0.0288679290065783,-0.00878912905889667,0.00477110816360714,0.0112720386495017,0.00526731488507394,-0.000348359765131274,0.0111622301436109,0.00678630589106406,0.018719,0.122522,0.054757,0.028323,0.058536,0.068897,0.001129,0.004948,0.00988,0.093426,79
0.015779918282732,-0.0203051738577387,0.0163516838092426,0.00272273602664813,0.00168344525086446,0.00828389396938915,-0.00691870269735081,-0.00790058610801843,-0.00641924669242859,0.00574204120503596,0.024451,0.471266,0.059086,0.031504,0.057593,0.064215,0.000949,0.007814,0.009227,0.085858,80
0.00365731860123535,0.0109340497067925,-0.0276869732217491,0.00767719333229769,-0.0033841424968618,0.0296044518694881,0.0120609650142948,0.017151073313071,0.00660828430581134,0.0345508652246311,0.024482,0.2946,0.086076,0.04082,0.0664,0.086583,0.001678,0.009036,0.009972,0.156803,81
0.0152917906451045,-0.012394007631316,0.0253032449738716,0.0049627893421291,-0.000178495583591593,0.0156996568030748,-0.00243353546167559,0.00402276926779855,0.00618891334116597,0.0332249399437111,0.037091,0.115975,0.069427,0.045701,0.077745,0.076881,0.001445,0.009838,0.012343,0.336292,82
-0.00519569659863067,-0.00364299127850098,-0.0165213727330956,-0.00940830920147547,-0.00471173914889433,-0.0143853682572582,-0.013199989207125,-0.0125935872613059,-0.00783143224297549,-0.00337651423847811,0.021141,0.110174,0.049187,0.054863,0.051788,0.059995,0.001357,0.011686,0.011075,0.13524,83
-0.00536195195506423,0.00503770243331461,0.00261232794591687,-0.0204148046425806,-0.00115430867422955,-0.00735128528494978,0.000334071105211252,0.0025481214646298,-0.00233721302543645,0.0170613787565613,0.017825,0.083189,0.036366,0.063463,0.075545,0.119119,0.000842,0.011454,0.009717,0.098818,84
-8.84082965131862e-05,-0.00643971881474165,0.019044396321148,-0.00937977181599155,-0.00160527991660186,0.03421948555912,0.0086740953861973,0.00544408637762009,-0.0035137491478019,0.0123072026859488,0.023163,0.092355,0.043654,0.04617,0.052146,0.055476,0.001589,0.01389,0.010599,0.121878,85
-0.00864358875307116,-0.00137704867702655,-0.00878886815114512,-0.0119590038146959,-0.00711236109451417,0.0105718906162213,-0.0191913127247473,-0.00788302692926582,-0.00880043862552684,0.005690706987854,0.017417,0.080248,0.034079,0.052795,0.054043,0.090592,0.002408,0.007982,0.01859,0.080358,86
0.00327421200190407,-0.014171757181679,0.00467733347792769,-0.00210044955256922,-0.00142016711247106,0.0165086034145965,0.0148088722981458,-0.0163684946853137,-0.00405680069561443,0.0116232363638928,0.03203,0.097146,0.037274,0.042628,0.060999,0.114735,0.003132,0.00886,0.031663,0.092499,87
-0.00987925482212048,-0.0063434287550556,-0.0177327369027021,-0.00768977072316608,-0.00652845712583898,-0.00615083745067941,-0.00904223044297732,-0.00669960208532364,0.0170384362948377,-0.00796910365220294,0.019899,0.080484,0.03494,0.045674,0.065127,0.0544,0.001731,0.008286,0.016452,0.08469,88
-0.00192392716000832,-0.000900405283704686,-0.00436784963719843,-0.000942932657728696,-0.00585997221436397,0.00171379643577619,-0.0130204283092861,-0.00646572822415647,-0.00884528296774712,0.00266532395655331,0.011843,0.070481,0.029117,0.031079,0.083122,0.045898,0.002217,0.005918,0.013374,0.0684,89
0.0216767582383482,0.00407152799670474,0.0290986717021797,0.0163781321622211,0.00174715688175454,0.0266350537161545,0.00148472076830351,0.000175034273907855,-0.0118671470255352,0.0292462794843165,0.015569,0.051129,0.03319,0.041163,0.066807,0.038583,0.002253,0.007178,0.017886,0.084457,90
0.0348372626431719,0.00723003634019141,0.00586507963034414,-0.00430104366743358,0.00236083698563579,0.026320747415169,-0.0108377352598615,-0.00162685526772451,0.00531698658039887,0.0160616661540834,0.044377,0.057154,0.039855,0.038166,0.071563,0.073837,0.002882,0.006742,0.015613,0.120957,91
0.00591388704868196,-0.015783867701262,-0.00239910148658054,0.00682529943109217,0.00298957401946381,-0.0201193010275189,-0.00168651094756707,0.000174422187409617,0.0105717987889321,-0.000483708279365194,0.031633,0.168084,0.032101,0.034136,0.067799,0.056233,0.002707,0.006734,0.010677,0.083329,92
-0.024645120957936,-0.0133216443146737,-0.0156780549656521,-0.00845269652601039,-0.00921749049368766,-0.0245257532159258,-0.00455230155173142,-0.0144611494081386,-0.0192983856550645,-0.0109435763683087,0.025551,0.229013,0.02429,0.028224,0.062229,0.048794,0.001542,0.007172,0.015916,0.065081,93
